news_title,publish_date,sentence,risk_label
WORK IS PROPOSED ON 2D AVE. SUBWAY,1999-09-29 00:00:00,"On Monday, senior officials of the union said they might strike New York City Transit if their demands for wage increases were not met.",1.0
Yet Another Audit Planned For Honolulu Rail Project,2019-03-09 00:00:00,"( Honolulu Civil Beat: Delivered by Newstex) Honolulu rail, already ensnared in a federal grand jury probe and the subject of a series of state audits, will soon face more scrutiny, this time from city leaders anxious to find out if any crimes occurred as the project's costs skyrocketed.",0.0
Yet Another Audit Planned For Honolulu Rail Project,2019-03-09 00:00:00,The City Council voted 7-0 Friday to approve a forensic audit of rail.,0.0
Yet Another Audit Planned For Honolulu Rail Project,2019-03-09 00:00:00,Such an investigation would move past the fiscal waste and mismanagement flagged in previous city[1] and state[2] rail audits to instead focus on potential fraud or malfeasance.,0.0
Yet Another Audit Planned For Honolulu Rail Project,2019-03-09 00:00:00,Community advocate Natalie Iwasa fretted that an audit by definition could not pursue the potential fraud and malfeasance that the council aims to weed out.,0.0
Yet Another Audit Planned For Honolulu Rail Project,2019-03-09 00:00:00,"However, Shimosaki said that the city auditor's office could further clarify its scope of work when it issues the request for proposals.",0.0
Yet Another Audit Planned For Honolulu Rail Project,2019-03-09 00:00:00,"In the end, the council agreed to include language in the resolution stating that it does not want to delay rail's construction, federal approvals or the award of its last major construction contract with the forensic probe.Sign up for our FREE morning newsletter and face each day more informed.",0.0
Yet Another Audit Planned For Honolulu Rail Project,2019-03-09 00:00:00,that is an invalid e-mail.,0.0
"RISINGCOSTS, SLIPPING SCHEDULE HAVE TREN URBANO IN HOT WATER",2001-09-17 00:00:00,OFFICIALS OF THE you.S.,0.0
"RISINGCOSTS, SLIPPING SCHEDULE HAVE TREN URBANO IN HOT WATER",2001-09-17 00:00:00,"DEPT. OF TRANSPORTATION have been asked by Congress to look into the rising cost and slipping schedule of the 17.2-kilometer heavy commuter rail line in San Juan, Puerto Rico.",0.0
"RISINGCOSTS, SLIPPING SCHEDULE HAVE TREN URBANO IN HOT WATER",2001-09-17 00:00:00,"Over the past year, Tren Urbano's cost has risen approximately $ 260 million, to $ 1.9 billion, and the scheduled completion date has been pushed back two years until November 2003.",0.0
"RISINGCOSTS, SLIPPING SCHEDULE HAVE TREN URBANO IN HOT WATER",2001-09-17 00:00:00,"DOT's office of inspector general is auditing the project to find the factors that contributed to the cost increases and identify risks that could because even more increases, say federal officials.",0.0
"RISINGCOSTS, SLIPPING SCHEDULE HAVE TREN URBANO IN HOT WATER",2001-09-17 00:00:00,Investigators also are looking into construction quality lapses that caused the project's only tunnel to be misaligned and 44 defective columns to be produced.,1.0
"RISINGCOSTS, SLIPPING SCHEDULE HAVE TREN URBANO IN HOT WATER",2001-09-17 00:00:00,''The Federal Transit Authority is withholding $ 165 million because of quality issues.,1.0
"RISINGCOSTS, SLIPPING SCHEDULE HAVE TREN URBANO IN HOT WATER",2001-09-17 00:00:00,Smith has been to the island commonwealth to view the project and will go again.,0.0
"RISINGCOSTS, SLIPPING SCHEDULE HAVE TREN URBANO IN HOT WATER",2001-09-17 00:00:00,"''From what we can tell, they are working on the quality issues,'' says Smith.",0.0
"RISINGCOSTS, SLIPPING SCHEDULE HAVE TREN URBANO IN HOT WATER",2001-09-17 00:00:00,Puerto Rican highway and transportation officials say the majority of the cost increase comes from construction claims.,1.0
"RISINGCOSTS, SLIPPING SCHEDULE HAVE TREN URBANO IN HOT WATER",2001-09-17 00:00:00,"''Presently, there are $ 250 million in claims from contractors,'' says Jack Allison, deputy executive director of the Puerto Rico Highway and Transportation Authority and project manager for Tren Urbano.",1.0
"RISINGCOSTS, SLIPPING SCHEDULE HAVE TREN URBANO IN HOT WATER",2001-09-17 00:00:00,"The tunnel contractor, a team of Peter Kiewit Sons' Inc., Kenney Construction Co. and H.B.",0.0
"RISINGCOSTS, SLIPPING SCHEDULE HAVE TREN URBANO IN HOT WATER",2001-09-17 00:00:00,"'There are only two items remaining -- the final budget and the integrated master schedule,'' says Allison.",0.0
"RISINGCOSTS, SLIPPING SCHEDULE HAVE TREN URBANO IN HOT WATER",2001-09-17 00:00:00,"The schedule should be completed by the end of September, but the budget will not be completed until the claims are settled, he says.",0.0
"RISINGCOSTS, SLIPPING SCHEDULE HAVE TREN URBANO IN HOT WATER",2001-09-17 00:00:00,"The project began in 1996 and was to cost $ 1.2 billion, but changes in the scope increased costs to more than $ 1.7 billion.",1.0
"RISINGCOSTS, SLIPPING SCHEDULE HAVE TREN URBANO IN HOT WATER",2001-09-17 00:00:00,It is an FTA demonstration project on the use of the turnkey delivery method on federally financed projects.,0.0
"RISINGCOSTS, SLIPPING SCHEDULE HAVE TREN URBANO IN HOT WATER",2001-09-17 00:00:00,"The project is broken into seven segments, each with its own design-build contract.",0.0
"ROLLINGUNDER THE RIVER; 18 YEARS AND $523 MILLION LATER, NORTH",2012-03-24 00:00:00,"The project cost jumped to $435 million a year later, and the Federal Transit Administration agreed to fund 80 percent, or $348 million.",0.0
"ROLLINGUNDER THE RIVER; 18 YEARS AND $523 MILLION LATER, NORTH",2012-03-24 00:00:00,"Tunnel excavation finished by early 2009, followed by the news that the project could run up a $552.8 million bill because of inflation in the construction industry -- and that it would shut down if it could not find $117.8 million in additional funding.",1.0
"ROLLINGUNDER THE RIVER; 18 YEARS AND $523 MILLION LATER, NORTH",2012-03-24 00:00:00,The federal stimulus program provided $62 million.,0.0
"ROLLINGUNDER THE RIVER; 18 YEARS AND $523 MILLION LATER, NORTH",2012-03-24 00:00:00,"That same year, Gov. Ed Rendell, whose administration had been instrumental in the subway extension, called the project ""a tragic mistake.""",0.0
 2010 is getting down to wire on Central Corridor; The next few months are,2010-01-03 00:00:00,"This is the year for everyone to get on board with the Central Corridor light-rail project, according to many involved with the nearly $1 billion plan to connect the downtowns of St. Paul and Minneapolis.",0.0
 2010 is getting down to wire on Central Corridor; The next few months are,2010-01-03 00:00:00,"Important deadlines lie ahead this year, and if squabbles can be squashed, the federal government just might cut a check to pay for half of the project.",1.0
 2010 is getting down to wire on Central Corridor; The next few months are,2010-01-03 00:00:00,"But if peace cannot be reached, construction gets pushed back and costs rise by millions of dollars.",1.0
 2010 is getting down to wire on Central Corridor; The next few months are,2010-01-03 00:00:00,"Right now, trains are expected to roll in 2014.",0.0
 2010 is getting down to wire on Central Corridor; The next few months are,2010-01-03 00:00:00,"""We are shaving this exceedingly close,"" said Metropolitan Council Chairman Peter Bell.",0.0
"After businesses object, St. Paul City Council OKs two-week delay of Central",2010-01-07 00:00:00,"Stark, along with council member Melvin Carter III, supports a plan endorsed by the St. Paul Area Chamber of Commerce and Midway Chamber of Commerce to postpone the assessment until trains are rolling.",0.0
"After businesses object, St. Paul City Council OKs two-week delay of Central",2010-01-07 00:00:00,Council member Pat Harris supports that idea and also said he wanted city staff to look at other sources of funding that could lower the total amount being assessed to business owners.,0.0
"After businesses object, St. Paul City Council OKs two-week delay of Central",2010-01-07 00:00:00,"Corridor plan for University Avenue: City council OKs two-week delay of assessment Council member Dave Thune asked the city attorney's office to see if it were possible to assess more property owners downtown than just those whose land abuts the train tracks, which will run from the state Capitol down Cedar and Fourth streets en route to the Union Depot in Lowertown.",1.0
